rep	gen	x	y	dispersed	W	homoz	Nmut	Nho	pEp
2	120	1	0	0	0.4331	403	55	24	0
2	120	1	0	0	0.404444	397	55	20	0
2	120	1	0	0	0.353738	409	64	27	0
2	120	1	0	0	0.378017	404	61	25	0
2	120	1	0	0	0.407438	416	52	29	0
2	120	1	0	0	0.443175	385	59	24	0.0239705
2	120	1	0	0	0.331723	422	60	30	0.0391576
2	120	1	0	0	0.345366	418	55	31	0.0535295
2	120	1	0	0	0.412361	397	57	28	0
2	120	1	0	0	0.523892	386	50	22	0.0082165
2	120	1	1	0	0.298109	285	71	12	0
2	120	1	1	0	0.317918	308	70	15	0
2	120	1	1	0	0.441591	287	60	16	0.0259824
2	120	1	1	0	0.44137	260	63	11	0.0372459
2	120	1	1	0	0.350609	279	73	16	0
2	120	1	1	0	0.306039	279	74	20	0.00696557
2	120	1	1	0	0.401235	246	67	15	0
2	120	1	1	0	0.413896	268	66	12	0
2	120	1	1	0	0.39556	298	70	12	0
2	120	1	1	0	0.441862	286	53	18	0
2	120	1	1	0	0.414017	309	46	20	0
2	120	1	1	0	0.430168	333	51	19	0
2	120	1	1	0	0.333759	300	51	21	0
2	120	1	1	0	0.2963	301	75	15	0
2	120	1	1	0	0.35782	292	68	15	0.00456167
2	120	1	1	0	0.369553	289	62	18	0
2	120	1	1	0	0.379734	272	67	13	0.03781
2	120	1	1	0	0.430971	259	68	13	0.0455726
2	120	1	1	0	0.391079	269	69	12	0
2	120	1	1	0	0.361213	340	64	18	0.0347399
2	120	1	1	0	0.384254	319	62	15	0.0517839
2	120	1	1	0	0.395738	320	56	18	0
2	120	1	1	0	0.406024	349	58	16	0
2	120	1	1	0	0.352689	290	60	20	0
2	120	1	1	0	0.333269	310	64	20	0
2	120	1	1	0	0.318429	299	63	20	0
2	130	0	0	0	0.389745	332	66	17	0
2	130	0	0	0	0.419823	324	57	15	0.00528765
2	130	0	0	0	0.321575	333	67	16	0.20321
2	130	0	0	0	0.30382	331	62	23	0.116793
2	130	0	0	0	0.449885	325	55	15	0.0176128
2	130	0	0	0	0.37682	367	60	20	0
2	130	0	0	0	0.384328	320	68	17	0
2	130	0	0	0	0.355448	313	67	18	0
2	130	0	0	0	0.370163	318	50	17	0
2	130	0	0	0	0.333157	322	71	14	0
2	130	0	0	0	0.378809	311	69	13	0
2	130	0	0	0	0.360664	331	57	17	0.104126
2	130	0	0	0	0.395644	340	61	10	0.0789913
2	130	0	0	0	0.439921	298	57	21	0
2	130	0	0	0	0.3262	328	60	19	0.109611
2	130	0	0	0	0.381102	334	67	16	0
2	130	0	0	0	0.329242	300	59	22	0
2	130	0	0	0	0.316826	329	60	24	0
2	130	0	0	0	0.303091	356	73	16	0.0395892
2	130	0	0	1	0.343867	321	62	15	0.0533633
2	130	0	1	0	0.357731	408	54	23	0
2	130	0	1	0	0.37055	406	66	24	0.0132559
2	130	0	1	0	0.293923	393	67	29	0
2	130	0	1	0	0.408583	405	56	22	0
2	130	0	1	0	0.33761	402	63	31	0
2	130	1	1	1	0.292486	364	69	24	0.0409557
2	130	0	1	0	0.451781	411	57	21	0.0128106
2	130	0	1	0	0.408939	413	60	26	0
2	130	0	1	0	0.38543	400	65	23	0.0202599
2	130	0	1	0	0.405051	403	65	23	0.0453197
2	130	0	1	0	0.302154	398	65	32	0
2	130	0	1	0	0.348386	418	55	29	0
2	130	0	1	0	0.414493	414	54	27	0
2	130	0	1	0	0.426272	416	60	23	0
2	130	0	1	0	0.28619	396	68	32	0
2	130	0	1	0	0.390634	405	59	27	0
2	130	1	0	0	0.478038	426	50	23	0
2	130	1	0	0	0.444221	418	45	27	0
2	130	1	0	0	0.350522	434	54	25	0
2	130	1	0	0	0.328028	433	54	26	0
2	130	1	0	0	0.392608	442	48	31	0
2	130	1	0	0	0.36056	432	55	28	0
2	130	1	0	0	0.271171	428	62	28	0
2	130	1	0	0	0.382631	417	50	27	0
2	130	1	0	0	0.387125	428	55	27	0
2	130	1	0	0	0.41196	413	49	25	0
2	130	1	0	0	0.421386	423	48	28	0
2	130	1	0	0	0.428314	407	47	26	0
2	130	1	0	0	0.294766	434	54	26	0
2	130	1	0	0	0.316648	423	54	28	0
2	130	1	0	0	0.315061	416	50	28	0
2	130	1	0	0	0.440428	433	47	25	0
2	130	1	0	0	0.297361	418	50	27	0
2	130	1	0	0	0.390662	431	51	27	0
2	130	1	0	0	0.404826	435	53	27	0
2	130	1	0	0	0.398319	443	60	26	0
2	130	1	0	0	0.234181	429	50	30	0
2	130	1	1	0	0.4672	337	59	19	0
2	130	1	1	0	0.370886	359	67	16	0
2	130	1	1	0	0.448763	344	61	13	0.0182731
2	130	1	1	0	0.404467	360	60	20	0
2	130	1	1	0	0.483171	358	57	15	0
2	130	1	1	0	0.270819	367	74	27	0
2	130	1	1	0	0.318915	368	73	22	0
2	130	1	1	0	0.320559	320	71	22	0
2	130	1	1	0	0.406531	352	63	17	0
2	130	1	1	0	0.396843	360	61	15	0
2	130	1	1	0	0.327537	359	77	22	0
2	130	1	1	0	0.384973	371	64	19	0
2	130	1	1	0	0.300407	366	68	28	0.0278836
2	140	0	0	0	0.39869	364	62	18	0
2	140	0	0	0	0.378141	410	44	29	0
2	140	0	0	0	0.388997	402	48	29	0
2	140	0	0	0	0.362615	397	51	26	0
2	140	0	0	0	0.369826	397	60	26	0
2	140	0	0	0	0.360041	336	59	21	0
2	140	0	0	0	0.312086	366	68	20	0.0196483
2	140	0	0	0	0.294924	357	64	18	0
2	140	0	0	0	0.375894	372	70	17	0
2	140	0	0	0	0.370608	374	65	19	0
2	140	0	0	0	0.420239	397	50	25	0.0214937
2	140	0	0	0	0.290345	390	57	31	0
2	140	0	0	0	0.279441	388	58	32	0
2	140	0	0	0	0.311934	381	55	31	0
2	140	0	0	0	0.317804	329	66	23	0
2	140	0	0	0	0.298171	342	69	22	0
2	140	0	0	0	0.34579	372	57	22	0
2	140	0	1	0	0.356279	363	69	18	0.0502848
2	140	0	1	0	0.35706	400	66	22	0.0598558
2	140	0	1	0	0.318899	378	74	22	0.0380835
2	140	0	1	0	0.275344	379	66	27	0
2	140	0	1	0	0.373129	378	65	22	0.0382967
2	140	0	1	0	0.307891	358	66	25	0.0968168
2	140	0	1	0	0.372688	377	69	21	0.0871396
2	140	0	1	0	0.337299	403	63	24	0.0331478
2	140	0	1	0	0.384272	385	65	23	0.0296694
2	140	0	1	0	0.314542	394	75	23	0.0929289
2	140	0	1	0	0.369925	374	70	24	0.0812834
2	140	0	1	0	0.324162	376	73	24	0.030717
2	140	0	1	0	0.363833	379	74	19	0
2	140	0	1	0	0.399587	374	64	21	0
2	140	0	1	0	0.340171	405	63	28	0.0212554
2	140	0	1	0	0.406011	415	67	23	0.0354455
2	140	0	1	0	0.304913	402	60	31	0.0461705
2	140	0	1	0	0.330118	372	70	23	0.0212304
2	140	0	1	0	0.357938	370	66	24	0.0764146
2	140	1	0	0	0.332509	438	54	31	0
2	140	1	0	0	0.346754	434	58	28	0
2	140	1	0	0	0.326555	436	57	32	0
2	140	1	0	0	0.385604	443	52	30	0
2	140	1	0	0	0.301522	448	57	31	0
2	140	1	0	0	0.388443	434	52	28	0
2	140	1	0	0	0.358931	433	55	28	0
2	140	1	0	0	0.33401	446	46	30	0
2	140	1	0	0	0.317907	454	53	32	0
2	140	1	0	0	0.301134	445	46	35	0
2	140	1	0	0	0.422872	436	58	26	0
2	140	1	0	0	0.316182	432	52	31	0
2	140	1	0	0	0.383409	452	51	31	0
2	140	1	0	0	0.328689	441	44	34	0
2	140	1	0	0	0.282135	456	58	32	0
2	140	1	1	0	0.334993	399	58	30	0
2	140	1	1	0	0.409481	386	59	23	0
2	140	1	1	0	0.354656	400	57	22	0
2	140	1	1	0	0.355126	417	58	28	0.0295365
2	140	1	1	0	0.344093	418	57	28	0
2	140	1	1	0	0.347868	402	61	25	0
2	140	1	1	0	0.279171	401	67	30	0
2	140	1	1	0	0.352269	407	61	24	0
2	140	1	1	0	0.370976	391	58	24	0
2	140	1	1	0	0.338502	407	57	26	0
2	140	1	1	0	0.300506	392	59	29	0
2	140	1	1	0	0.318743	418	55	29	0
2	140	1	1	0	0.339682	415	53	31	0
2	140	1	1	0	0.29895	396	56	28	0
2	140	1	1	0	0.333091	422	60	32	0
2	140	1	1	0	0.318409	408	60	29	0
2	140	1	1	0	0.351662	394	57	27	0.00640131
2	140	1	1	0	0.314872	398	63	25	0
2	140	1	1	0	0.328588	402	54	28	0
2	140	1	1	0	0.362566	409	60	21	0
2	140	1	1	0	0.330994	416	58	35	0.00469342
2	140	1	1	0	0.298799	402	64	26	0
2	140	1	1	0	0.40223	408	58	24	0
2	140	1	1	0	0.310403	420	57	30	0
2	150	0	0	0	0.37421	389	60	25	0
2	150	0	0	0	0.49503	362	52	25	0
2	150	0	0	0	0.332892	391	54	29	0.0239348
2	150	0	0	0	0.32399	398	56	32	0
2	150	0	0	0	0.412029	372	55	25	0
2	150	0	0	0	0.306918	379	61	30	0.0329652
2	150	0	0	0	0.328214	376	69	23	0
2	150	0	0	0	0.385843	377	61	24	0
2	150	0	0	0	0.371427	388	62	24	0
2	150	0	0	0	0.414959	399	67	22	0
2	150	0	0	0	0.356029	409	58	29	0
2	150	0	0	0	0.340027	408	57	29	0
2	150	0	0	0	0.435541	366	60	23	0
2	150	0	0	0	0.448741	392	51	27	0.0286806
2	150	0	0	0	0.414684	370	54	27	0
2	150	0	0	0	0.397545	383	54	28	0
2	150	0	0	0	0.418177	376	51	25	0
2	150	0	0	0	0.291316	372	63	27	0
2	150	0	0	0	0.343589	379	56	29	0
2	150	0	0	0	0.332714	382	71	21	0
2	150	0	0	0	0.357364	372	60	24	0
2	150	0	0	0	0.345289	369	61	24	0
2	150	0	1	0	0.321687	417	66	33	0.0978646
2	150	0	1	0	0.32497	418	62	30	0.0812918
2	150	0	1	0	0.38787	418	60	26	0.0352323
2	150	0	1	0	0.423034	427	58	27	0.0814372
2	150	0	1	0	0.370031	408	60	29	0.0950134
2	150	0	1	0	0.286736	420	56	33	0
2	150	0	1	0	0.291441	413	65	31	0.0931212
2	150	0	1	0	0.338795	406	62	29	0.0377564
2	150	0	1	0	0.33881	404	64	31	0.0921623
2	150	0	1	0	0.257357	414	67	33	0.0245073
2	150	0	1	0	0.390413	454	54	31	0.0380835
2	150	0	1	0	0.356423	442	56	32	0.0380835
2	150	0	1	0	0.234253	420	63	30	0.0461705
2	150	0	1	0	0.286153	410	67	28	0.0959724
2	150	0	1	0	0.282111	412	63	27	0.0959724
2	150	0	1	0	0.30791	407	61	30	0.0521725
2	150	0	1	0	0.289365	414	64	34	0.0768333
2	150	0	1	0	0.308804	396	65	27	0.135655
2	150	1	0	0	0.327735	423	51	30	0
2	150	1	0	0	0.307111	434	54	28	0
2	150	1	0	0	0.31127	427	60	33	0
2	150	1	0	0	0.309889	429	54	32	0
2	150	1	0	0	0.402802	433	54	24	0
2	150	1	0	0	0.365314	429	53	22	0
2	150	1	0	0	0.334208	438	57	25	0
2	150	1	0	0	0.282589	440	63	33	0
2	150	1	0	0	0.276283	429	57	31	0
2	150	1	0	0	0.271045	456	55	38	0
2	150	1	0	0	0.307592	439	61	34	0
2	150	1	0	0	0.26623	427	62	25	0
2	150	1	0	0	0.338963	433	55	31	0
2	150	1	0	0	0.32889	426	57	28	0
2	150	1	0	0	0.333214	419	51	30	0
2	150	1	0	0	0.276135	422	60	34	0
2	150	1	1	0	0.286009	425	59	27	0.00651793
2	150	1	1	0	0.255341	429	60	31	0.0252077
2	150	1	1	0	0.252207	423	51	31	0
2	150	1	1	0	0.365642	436	52	30	0
2	150	1	1	0	0.318857	438	55	31	0
2	150	1	1	0	0.27122	425	66	28	0
2	150	1	1	0	0.29348	429	64	29	0.0206613
2	150	1	1	0	0.214467	422	55	27	0
2	150	1	1	0	0.300877	421	62	26	0
2	150	1	1	0	0.194848	425	60	35	0.0124412
2	150	1	1	0	0.373009	423	59	25	0
2	150	1	1	0	0.311167	425	61	27	0
2	150	1	1	0	0.294993	421	55	28	0
2	150	1	1	0	0.348425	428	56	28	0.0326433
2	150	1	1	0	0.295912	427	60	29	0.0524481
2	150	1	1	0	0.289349	423	60	30	0
2	150	1	1	0	0.391555	442	55	25	0.0258702
2	150	1	1	0	0.394867	440	55	26	0.00389937
2	150	1	1	0	0.348256	426	57	28	0
2	150	1	1	0	0.37272	425	54	22	0
2	150	1	1	0	0.325284	422	56	29	0
2	150	1	1	0	0.350698	414	58	28	0
2	150	1	1	0	0.146157	429	63	36	0.0124412
2	150	1	1	0	0.315712	438	67	26	0
2	160	0	0	0	0.268096	359	81	27	0.0623949
2	160	0	0	0	0.369843	357	77	20	0
2	160	0	0	0	0.318282	364	72	25	0
2	160	0	0	0	0.278145	365	70	29	0
2	160	0	0	0	0.364997	403	76	20	0
2	160	0	0	0	0.283335	378	60	31	0
2	160	0	0	0	0.322724	378	66	26	0
2	160	0	0	0	0.355945	387	65	28	0
2	160	0	0	0	0.309714	378	65	25	0
2	160	0	0	0	0.342018	387	62	26	0
2	160	0	0	0	0.349469	329	86	17	0.0191671
2	160	0	0	0	0.321397	416	57	31	0
2	160	0	0	0	0.291093	390	62	27	0
2	160	0	0	0	0.305768	395	68	25	0
2	160	0	0	0	0.377155	356	63	27	0
2	160	0	0	0	0.302642	364	86	22	0
2	160	0	0	0	0.340398	390	66	26	0
2	160	0	0	0	0.339293	346	87	16	0.0516762
2	160	0	0	0	0.397009	344	77	15	0.0289519
2	160	0	1	0	0.28502	445	71	30	0.0158345
2	160	0	1	0	0.383412	353	72	21	0.00707564
2	160	0	1	0	0.330537	385	67	22	0.0286859
2	160	0	1	0	0.305022	425	61	28	0.0959724
2	160	0	1	0	0.305413	430	65	29	0.0342991
2	160	0	1	0	0.319897	380	74	22	0.0800001
2	160	0	1	0	0.422944	357	70	15	0.0263617
2	160	0	1	0	0.390391	373	69	20	0.0215121
2	160	0	1	0	0.386299	345	64	23	0.0398894
2	160	0	1	0	0.375077	347	71	23	0.0545509
2	160	0	1	0	0.422965	370	67	19	0.0437968
2	160	0	1	0	0.39676	365	63	19	0.144157
2	160	0	1	0	0.318735	388	64	30	0.086268
2	160	0	1	0	0.320272	384	73	26	0.0692776
2	160	0	1	0	0.323235	374	67	22	0.0236198
2	160	0	1	0	0.39629	401	75	15	0.0358356
2	160	0	1	0	0.329747	363	73	27	0.0358356
2	160	0	1	0	0.396814	374	66	27	0.0390091
2	160	0	1	0	0.391567	356	65	27	0.080349
2	160	0	1	0	0.272192	379	72	31	0.075987
2	160	0	1	0	0.289189	375	78	23	0.0136419
2	160	0	1	1	0.33253	388	70	25	0.0544673
2	160	1	0	0	0.351711	469	57	26	0
2	160	1	0	0	0.329824	453	54	30	0
2	160	1	0	0	0.294078	454	53	34	0
2	160	1	0	0	0.306821	403	59	28	0
2	160	1	0	0	0.311061	439	63	28	0
2	160	1	0	0	0.384625	228	86	10	0
2	160	1	0	0	0.337102	378	64	27	0
2	160	1	0	0	0.254537	371	69	25	0
2	160	1	0	0	0.33073	454	52	30	0
2	160	1	0	0	0.305628	458	49	32	0
2	160	1	0	0	0.383028	420	56	28	0
2	160	1	0	0	0.313954	422	65	22	0.000903523
2	160	1	0	0	0.333121	402	63	24	0
2	160	1	0	0	0.282979	444	60	30	0
2	160	1	0	0	0.307045	438	57	28	0
2	160	1	0	0	0.237361	438	55	31	0
2	160	1	0	0	0.360934	222	87	12	0.0272053
2	160	1	0	0	0.413551	230	83	13	0.00480644
2	160	1	1	0	0.319984	401	65	26	0.0889393
2	160	1	1	0	0.343404	400	64	28	0.00223931
2	160	1	1	0	0.294193	397	65	26	0.050343
2	160	1	1	0	0.343197	421	65	29	0.0739566
2	160	1	1	0	0.286594	428	58	38	0.0015257
2	160	1	1	0	0.298199	414	67	30	0
2	160	1	1	0	0.27845	396	68	31	0
2	160	1	1	0	0.410392	424	52	27	0.0414141
2	160	1	1	0	0.349109	402	63	21	0.0354023
2	160	1	1	0	0.295619	409	69	32	0.0485961
2	160	1	1	0	0.288818	423	72	30	0.0604959
2	160	1	1	0	0.388881	413	65	23	0.0639995
2	160	1	1	0	0.289743	446	61	34	0
2	160	0	0	1	0.333229	346	82	17	0.0680852
2	160	1	1	0	0.32284	406	71	28	0
2	160	1	1	0	0.255039	420	66	33	0
2	160	1	1	0	0.275245	415	65	34	0
2	160	1	1	0	0.319823	403	64	25	0.0321871
2	160	1	1	0	0.3745	406	56	21	0
2	160	1	1	0	0.31313	403	62	25	0.0201734
2	160	1	1	0	0.349141	406	57	25	0.0643994
2	170	0	0	0	0.374052	335	83	13	0.0342867
2	170	0	0	0	0.342508	333	86	19	0.059753
2	170	0	0	0	0.343984	312	84	21	0.0352261
2	170	0	0	0	0.360067	336	71	22	0.0575029
2	170	0	0	0	0.364315	361	78	19	0.0269993
2	170	0	0	0	0.364549	358	74	21	0
2	170	0	0	0	0.285371	333	73	35	0.0209564
2	170	0	0	0	0.299387	336	81	24	0.101025
2	170	0	0	0	0.350814	333	86	18	0.0468559
2	170	0	0	0	0.323984	326	84	19	0.0603541
2	170	0	0	0	0.369856	370	76	19	0.00732412
2	170	0	0	0	0.359998	356	72	21	0
2	170	0	0	0	0.380667	357	72	18	0
2	170	0	0	0	0.386836	338	74	26	0.147158
2	170	0	0	0	0.290453	355	78	24	0.069416
2	170	0	0	0	0.252354	342	72	33	0.147158
2	170	0	0	0	0.341801	346	79	20	0.162214
2	170	0	0	0	0.349846	360	78	21	0.101025
2	170	0	0	0	0.283341	356	76	28	0.169823
2	170	0	0	0	0.329635	342	80	21	0.12417
2	170	0	1	0	0.387819	409	66	26	0.0813129
2	170	0	1	0	0.441064	398	62	25	0.0740664
2	170	0	1	0	0.360044	417	63	27	0.0143888
2	170	0	1	0	0.35892	403	60	33	0.038018
2	170	0	1	0	0.335642	402	64	32	0.0235991
2	170	0	1	0	0.418159	403	67	22	0.0835622
2	170	0	1	0	0.291058	418	66	34	0.038018
2	170	0	1	0	0.322543	417	78	26	0.0957318
2	170	0	1	0	0.334661	398	72	32	0.0957318
2	170	0	1	0	0.410137	402	67	24	0.00282577
2	170	0	1	0	0.398415	394	75	23	0.0324475
2	170	0	1	0	0.368257	401	63	27	0.00762336
2	170	1	0	0	0.367825	212	88	8	0.0935905
2	170	1	0	0	0.268091	429	73	23	0
2	170	1	0	0	0.281918	424	72	24	0
2	170	1	0	0	0.289982	403	64	27	0
2	170	1	0	0	0.439109	410	54	28	0
2	170	1	0	0	0.429023	406	49	20	0.0105967
2	170	1	0	0	0.304473	454	55	29	0.0429204
2	170	1	0	0	0.334802	454	50	30	0.0399252
2	170	1	0	0	0.241009	434	66	28	0.00353674
2	170	1	0	0	0.406337	213	82	8	0.0681859
2	170	1	0	0	0.432242	218	83	6	0.0425225
2	170	1	0	0	0.430247	220	80	6	0.0722362
2	170	1	0	0	0.332077	415	61	22	0
2	170	1	0	0	0.313634	437	64	28	0
2	170	1	0	0	0.3634	460	55	26	0.023578
2	170	1	1	0	0.413095	335	72	24	0.0193633
2	170	1	1	0	0.343214	319	72	24	0.10813
2	170	1	1	0	0.381562	308	75	27	0.110259
2	170	1	1	0	0.363361	324	80	18	0
2	170	1	1	0	0.318578	350	75	25	0.0666557
2	170	1	1	0	0.412724	373	58	32	0
2	170	1	1	0	0.370056	368	71	27	0
2	170	1	1	0	0.390654	368	69	23	0
2	170	1	1	0	0.396977	370	70	24	0
2	170	1	1	0	0.266888	355	84	26	0
2	170	1	1	0	0.385238	305	77	21	0.00990114
2	170	1	1	0	0.342615	310	75	21	0
2	170	1	1	0	0.31398	328	78	27	0.0656044
2	170	1	1	0	0.374542	330	71	25	0.0227421
2	170	1	1	0	0.373058	316	66	24	0.00191369
2	170	1	1	0	0.268219	336	71	30	0.0822391
2	170	1	1	0	0.255536	362	76	28	0.0372096
2	170	1	1	0	0.294872	317	76	25	0
2	170	1	1	0	0.352157	319	72	24	0
2	180	0	0	0	0.336202	391	69	26	0.08144
2	180	0	0	0	0.37784	399	79	24	0.0784215
2	180	0	0	0	0.301394	377	79	22	0.0758423
2	180	0	0	0	0.388578	312	80	19	0.000467197
2	180	0	0	0	0.311308	393	79	24	0.0946272
2	180	0	0	0	0.237547	407	74	35	0
2	180	0	0	0	0.375301	394	82	22	0.0274449
2	180	1	1	1	0.26092	383	73	31	0.0879959
2	180	0	0	0	0.364971	381	84	16	0.0631007
2	180	0	0	0	0.291514	331	82	18	0
2	180	0	0	0	0.392771	314	88	13	0.0340561
2	180	0	0	0	0.325946	324	85	20	0.088397
2	180	0	0	0	0.385699	318	79	19	0.077074
2	180	0	0	0	0.406384	388	70	25	0.0592922
2	180	0	0	0	0.311217	391	83	21	0.0348461
2	180	0	0	0	0.321173	393	73	33	0.0685679
2	180	0	0	0	0.312481	404	62	34	0
2	180	0	0	0	0.319138	422	69	35	0
2	180	0	0	0	0.309748	410	75	31	0.00555882
2	180	0	1	1	0.310304	440	68	29	0.15974
2	180	0	1	0	0.288197	425	67	35	0.0936839
2	180	0	1	0	0.276986	425	70	29	0.0614084
2	180	0	1	0	0.337241	436	69	32	0.095995
2	180	0	1	0	0.268288	436	72	35	0.0804635
2	180	0	1	0	0.268305	442	82	28	0.0135984
2	180	0	1	0	0.205699	439	72	37	0.00282577
2	180	0	1	0	0.25612	430	63	35	0.0975386
2	180	0	1	0	0.265169	433	65	35	0.0912497
2	180	0	1	0	0.308047	427	80	36	0.075179
2	180	0	1	0	0.305781	426	62	35	0.0758273
2	180	0	1	0	0.318187	445	74	32	0.155513
2	180	0	1	0	0.362968	436	72	29	0.0993064
2	180	0	1	0	0.253784	439	71	35	0.162734
2	180	0	1	0	0.313327	425	67	33	0.174159
2	180	0	1	0	0.291261	440	76	36	0.075024
2	180	0	1	0	0.284865	439	73	34	0.0437096
2	180	0	1	0	0.362808	426	67	29	0.095995
2	180	0	1	0	0.299059	436	70	37	0.0988462
2	180	0	1	0	0.309713	432	78	28	0
2	180	1	0	1	0.22595	429	69	33	0.0177654
2	180	1	0	0	0.328841	419	61	25	0
2	180	1	0	0	0.300294	412	68	29	0.0196979
2	180	1	0	0	0.287646	400	62	26	0
2	180	1	0	0	0.324993	431	54	34	0
2	180	1	0	0	0.293245	426	60	33	0
2	180	1	0	0	0.3143	422	67	28	0
2	180	1	0	0	0.202732	459	58	37	0.0154094
2	180	1	0	0	0.321035	426	58	28	0
2	180	1	0	0	0.292426	414	61	32	0
2	180	1	0	0	0.35174	430	60	22	0
2	180	1	0	0	0.386608	418	62	23	0
2	180	1	0	0	0.207959	419	64	34	0
2	180	1	0	0	0.263323	411	67	30	0
2	180	1	0	0	0.333563	400	64	22	0.0756239
2	180	1	0	0	0.287704	407	65	27	0
2	180	1	0	0	0.324508	399	67	27	0
2	180	1	0	0	0.367791	410	61	24	0.00928836
2	180	1	0	0	0.302777	396	66	25	0
2	180	1	0	0	0.191249	456	57	35	0.0190106
2	180	1	1	0	0.265211	359	90	34	0.0876484
2	180	1	1	0	0.285944	387	75	30	0.0364677
2	180	1	1	0	0.359818	387	65	31	0
2	180	1	1	0	0.381554	398	57	36	0
2	180	1	1	0	0.353395	400	69	30	0.0155751
2	180	1	1	0	0.321117	391	82	25	0
2	180	1	1	0	0.335872	373	75	31	0
2	180	1	1	0	0.311801	387	80	29	0.0419379
2	180	1	1	0	0.330763	394	68	34	0
2	180	1	1	0	0.30623	392	67	35	0.057445
2	180	1	1	0	0.360224	381	64	35	0.0284519
2	180	1	1	0	0.336718	364	69	32	0.00616364
2	180	1	1	0	0.227143	359	90	41	0.0651676
2	180	1	1	0	0.403172	404	62	30	0
2	180	1	1	0	0.44016	384	69	26	0
2	180	1	1	0	0.271355	383	76	38	0
2	180	1	1	0	0.425247	386	60	28	0.073465
2	180	1	1	0	0.305658	361	73	32	0
2	180	1	1	0	0.278112	384	69	29	0.0456916
2	190	0	0	0	0.345296	342	80	20	0.00617045
2	190	0	0	0	0.345226	371	67	29	0.151028
2	190	0	0	0	0.339579	370	71	28	0.1435
2	190	0	0	0	0.351712	362	73	21	0.012246
2	190	0	0	0	0.24862	318	85	25	0.0420443
2	190	0	0	0	0.324051	329	82	22	0.0204143
2	190	0	0	0	0.300329	319	79	23	0.0434659
2	190	0	0	0	0.339262	321	78	19	0.0318738
2	190	0	0	0	0.237336	330	110	18	0.0967666
2	190	0	0	0	0.325513	324	89	20	0.067038
2	190	0	0	0	0.250045	333	82	21	0
2	190	0	0	0	0.366494	383	80	26	0.0198595
2	190	0	0	0	0.389314	379	73	24	0.0483143
2	190	0	0	0	0.369973	382	75	17	0.0438513
2	190	0	0	0	0.305913	364	76	27	0.0323277
2	190	0	0	0	0.315288	321	80	23	0.129644
2	190	0	0	0	0.365014	319	78	20	0.119197
2	190	0	0	0	0.315075	321	97	13	0.140005
2	190	0	0	0	0.294574	311	96	22	0.0967434
2	190	0	0	0	0.319037	338	96	16	0.133371
2	190	0	0	0	0.27376	331	86	23	0
2	190	0	0	0	0.352892	377	78	27	0.0436953
2	190	0	0	0	0.296413	371	79	32	0.0298646
2	190	0	0	0	0.395542	387	78	24	0.0779541
2	190	0	1	0	0.333933	291	94	12	0.137591
2	190	0	1	0	0.316587	278	96	11	0.0822117
2	190	0	1	0	0.281052	269	96	15	0.149568
2	190	0	1	0	0.175641	431	76	35	0
2	190	0	1	0	0.270064	434	67	29	0.00754466
2	190	0	1	0	0.190528	431	75	36	0.0220539
2	190	0	1	0	0.223579	444	76	31	0.0745062
2	190	0	1	0	0.247772	445	77	34	0.0269594
2	190	0	1	0	0.2853	415	70	29	0.0653623
2	190	0	1	0	0.290449	396	73	30	0.0611809
2	190	0	1	0	0.338678	408	68	28	0.100322
2	190	0	1	0	0.267358	415	82	27	0
2	190	0	1	0	0.265999	401	68	31	0.0617396
2	190	0	1	0	0.268268	285	105	12	0.15804
2	190	0	1	0	0.226265	433	74	29	0.0342882
2	190	0	1	0	0.22092	422	78	35	0.0703165
2	190	0	1	0	0.268568	416	77	32	0.0352423
2	190	0	1	0	0.25492	408	66	33	0.0583297
2	190	0	1	0	0.316911	389	64	29	0.0947
2	190	0	1	0	0.238724	413	78	32	0
2	190	1	0	0	0.266516	396	80	27	0
2	190	1	0	0	0.293861	382	71	28	0.00353229
2	190	1	0	0	0.306772	391	68	28	0.0151748
2	190	1	0	0	0.271952	410	72	34	0.000767945
2	190	1	0	0	0.237464	411	83	29	0.00438015
2	190	1	0	0	0.270682	419	74	28	0.0116109
2	190	1	0	0	0.234894	421	65	38	0.0254977
2	190	1	0	0	0.319737	402	66	29	0.00910091
2	190	1	0	0	0.241028	389	67	34	0
2	190	1	0	0	0.32818	404	67	30	0
2	190	1	0	0	0.32418	422	62	29	0
2	190	1	0	0	0.304085	401	68	33	0.0285753
2	190	1	0	0	0.259324	396	70	31	0.00353229
2	190	1	0	0	0.191631	392	66	39	0
2	190	1	0	0	0.272593	404	68	31	0.0122454
2	190	1	0	0	0.161434	434	67	43	0.00219934
2	190	1	0	0	0.204622	400	76	35	0.0188416
2	190	1	0	0	0.266206	398	70	31	0.0430144
2	190	1	0	0	0.180997	287	93	20	0.0546073
2	190	1	0	0	0.341392	402	65	25	0
2	190	1	0	0	0.36692	402	64	32	0.00155502
2	190	1	0	0	0.238311	404	68	33	0
2	190	1	1	0	0.337398	408	67	31	0
2	190	1	1	0	0.361283	417	61	31	0
2	190	1	1	0	0.347596	413	62	35	0
2	190	1	1	0	0.276238	411	69	35	0
2	190	1	1	0	0.339054	439	59	36	0
2	190	1	1	0	0.342162	423	66	32	0
2	190	1	1	0	0.423546	282	87	12	0
2	190	1	1	0	0.363572	300	88	12	0
2	190	1	1	0	0.297241	429	65	40	0.0122297
2	190	1	1	0	0.347035	436	66	29	0
