rep	gen	x	y	dispersed	W	homoz	Nmut	Nho	pEp
0	110	0	0	0	0.514175	180	64	2	0
0	110	0	0	0	0.540845	175	56	4	0
0	110	0	0	0	0.486567	193	61	2	0
0	110	0	1	0	0.566022	312	46	9	0
0	110	0	1	0	0.54546	304	46	12	0
0	110	0	1	0	0.450386	303	61	11	0
0	110	0	1	0	0.562837	313	54	8	0
0	110	0	1	0	0.537057	318	58	10	0.0395204
0	110	0	1	0	0.556875	325	47	9	0
0	110	0	1	0	0.558605	334	46	15	0
0	110	0	1	0	0.54751	293	47	10	0
0	110	0	1	0	0.499594	300	49	11	0
0	110	0	1	0	0.542257	318	40	13	0
0	110	0	1	0	0.508436	320	53	12	0.0313645
0	110	0	1	0	0.551843	338	49	11	0.0147217
0	110	0	1	0	0.430986	342	56	14	0.00548005
0	110	0	1	0	0.598912	306	44	9	0
0	110	0	1	0	0.472605	288	60	7	0
0	110	0	1	0	0.455038	303	60	13	0
0	110	0	1	0	0.478711	324	53	12	0
0	110	0	1	0	0.467353	318	53	14	0
0	110	0	1	0	0.497739	313	48	12	0
0	110	0	1	0	0.492015	318	53	12	0
0	110	0	1	0	0.442537	308	54	14	0
0	110	0	1	0	0.534203	307	44	8	0.000491466
0	110	0	1	0	0.469281	300	49	9	0.0524659
0	110	0	1	0	0.498785	309	51	6	0
0	110	0	1	0	0.50682	312	52	10	0
0	110	0	1	0	0.535097	307	51	10	0
0	110	0	1	0	0.481686	290	55	14	0
0	110	0	1	0	0.624882	331	39	8	0
0	110	0	1	0	0.564804	312	44	13	0
0	110	0	1	0	0.469195	311	55	9	0
0	110	0	1	0	0.472184	321	45	18	0.0275575
0	110	0	1	0	0.470652	345	55	13	0.0498409
0	110	0	1	0	0.483635	328	54	12	0
0	110	0	1	0	0.513373	295	52	6	0
0	110	0	1	0	0.429063	289	54	11	0
0	110	0	1	0	0.561268	291	45	9	0
0	110	0	1	0	0.5338	322	50	8	0.0302974
0	110	0	1	0	0.505397	314	57	9	0.0376549
0	110	0	1	0	0.524434	302	41	13	0
0	110	0	1	0	0.485141	308	55	11	0.0164024
0	110	0	1	0	0.485846	305	53	10	0
0	110	0	1	0	0.435357	297	50	15	0
0	110	0	1	0	0.463135	324	61	11	0
0	110	0	1	0	0.425342	324	56	14	0
0	110	0	1	0	0.39323	312	57	12	0
0	110	0	1	0	0.52149	311	47	7	0
0	110	0	1	0	0.453905	334	53	16	0
0	110	0	1	0	0.547027	321	54	6	0
0	110	1	0	0	0.621481	316	49	6	0
0	110	1	0	0	0.617982	329	47	9	0.00534384
0	110	1	0	0	0.617924	315	46	6	0
0	110	1	0	0	0.556031	331	45	10	0.0037253
0	110	1	0	0	0.497608	374	46	18	0
0	110	1	0	0	0.489068	327	51	7	0
0	110	1	0	0	0.541494	334	45	8	0
0	110	1	0	0	0.626598	332	40	8	0
0	110	1	0	0	0.639733	328	42	10	0
0	110	1	0	0	0.501092	345	51	10	0
0	110	1	0	0	0.454768	335	48	11	0.00507569
0	110	1	0	0	0.474958	327	55	7	0
0	110	1	0	0	0.528441	335	52	13	0.0290401
0	110	1	0	0	0.5602	351	46	9	0
0	110	1	0	0	0.593553	340	50	9	0
0	110	1	0	0	0.653864	325	41	7	0
0	110	1	0	0	0.554687	325	42	11	0
0	110	1	0	0	0.564094	338	49	8	0.0186809
0	110	1	0	0	0.457932	310	46	9	0
0	110	1	0	0	0.586002	340	43	8	0
0	110	1	0	0	0.531258	330	50	12	0
0	110	1	0	0	0.589034	324	50	8	0.00183498
0	110	1	0	0	0.525451	328	46	10	0
0	110	1	0	0	0.612725	323	49	7	0
0	110	1	0	0	0.512429	334	58	7	0.0246871
0	110	1	0	0	0.657349	324	35	6	0
0	110	1	0	0	0.644392	332	44	13	0
0	110	1	0	0	0.594877	320	46	7	0
0	110	1	0	0	0.590979	360	35	13	0
0	110	1	0	0	0.623049	330	51	8	0
0	110	1	0	0	0.548367	336	55	9	0
0	110	1	0	0	0.573849	311	39	10	0
0	110	1	0	0	0.562932	312	40	10	0
0	110	1	0	0	0.461254	317	51	8	0
0	110	1	0	0	0.540702	329	56	9	0
0	110	1	0	0	0.576491	340	51	7	0
0	110	1	0	0	0.572177	326	49	9	0.00211826
0	110	1	0	0	0.675179	324	39	9	0
0	110	1	0	0	0.559765	322	45	7	0
0	110	1	0	0	0.59279	336	39	13	0
0	110	1	0	0	0.570233	343	43	11	0
0	110	1	0	0	0.591584	333	48	8	0
0	110	1	1	0	0.393854	174	56	9	0.0219535
0	110	1	1	0	0.452707	339	68	11	0
0	110	1	1	0	0.489767	342	62	13	0
0	110	1	1	0	0.365633	330	78	9	0
0	110	1	1	0	0.488769	357	55	15	0
0	110	1	1	0	0.407266	339	61	16	0
0	110	1	1	0	0.462475	335	57	16	0
0	110	1	1	0	0.370253	322	68	17	0
0	110	1	1	0	0.329069	333	65	16	0
0	110	1	1	0	0.408854	331	66	16	0
0	110	1	1	0	0.406615	328	65	18	0
0	110	1	1	0	0.47853	320	60	14	0
0	110	1	1	0	0.358113	349	78	13	0
0	110	1	1	0	0.408438	341	60	12	0
0	110	1	1	0	0.441707	345	57	12	0
0	110	1	1	0	0.490621	337	58	9	0.0470999
0	110	1	1	0	0.294871	208	64	14	0
0	110	1	1	0	0.437579	330	61	11	0
0	110	1	1	0	0.4063	325	59	16	0
0	110	1	1	0	0.498443	144	65	3	0
0	110	1	1	0	0.561308	163	59	4	0.0162631
0	110	1	1	0	0.395323	178	65	8	0
0	110	1	1	0	0.458267	333	58	13	0
0	110	1	1	0	0.305632	371	57	22	0
0	110	1	1	0	0.450999	324	65	13	0
0	110	1	1	0	0.468803	323	59	16	0
0	110	1	1	0	0.346669	329	68	18	0
0	110	1	1	0	0.36787	316	68	15	0
0	110	1	1	0	0.55085	331	59	12	0
0	110	1	1	0	0.408715	346	61	12	0
0	110	1	1	0	0.372704	356	65	14	0
0	110	1	1	0	0.316684	352	75	15	0
0	110	1	1	0	0.314859	330	68	16	0
0	110	1	1	0	0.346588	341	64	15	0
0	110	1	1	0	0.400044	325	63	14	0
0	110	1	1	0	0.519031	169	61	8	0
0	110	1	1	0	0.462532	330	62	10	0
0	110	1	1	0	0.401971	339	58	14	0
0	110	1	1	0	0.358307	334	58	18	0
0	110	1	1	0	0.459291	325	53	19	0
0	120	0	0	0	0.447585	343	54	11	0
0	120	0	0	0	0.492051	347	54	14	0
0	120	0	0	0	0.373035	352	68	8	0
0	120	0	0	0	0.443382	354	67	10	0
0	120	0	0	0	0.40851	347	61	12	0
0	120	0	0	0	0.466794	344	54	8	0
0	120	0	0	0	0.436386	324	52	14	0
0	120	0	0	0	0.375656	342	66	14	0
0	120	0	0	0	0.440571	352	49	12	0
0	120	0	0	0	0.458355	351	45	9	0
0	120	0	0	0	0.413565	295	55	10	0
0	120	0	0	0	0.481505	315	53	15	0
0	120	0	0	0	0.45415	328	59	10	0
0	120	0	0	0	0.393226	328	62	11	0
0	120	0	0	0	0.467438	318	58	13	0
0	120	0	0	0	0.436047	290	58	11	0
0	120	0	0	0	0.417591	309	53	13	0
0	120	0	0	0	0.495944	359	61	10	0
0	120	0	0	0	0.496749	347	54	12	0
0	120	0	0	0	0.460742	354	58	11	0
0	120	0	0	0	0.443696	351	57	8	0
0	120	0	0	0	0.449424	318	59	13	0
0	120	0	0	0	0.327258	405	66	18	0
0	120	0	0	0	0.555919	324	49	14	0
0	120	0	0	0	0.385295	311	54	11	0
0	120	0	0	0	0.483961	338	58	13	0
0	120	0	0	0	0.367256	358	58	14	0.0168764
0	120	0	0	0	0.374193	351	54	18	0
0	120	0	0	0	0.359902	352	57	15	0
0	120	0	0	0	0.380109	355	59	17	0
0	120	0	0	0	0.433943	353	53	20	0
0	120	0	0	0	0.412217	355	55	11	0
0	120	0	0	0	0.381275	337	56	13	0
0	120	0	0	0	0.354692	346	62	11	0
0	120	0	0	0	0.414745	334	60	13	0
0	120	0	0	0	0.314517	333	58	19	0
0	120	0	0	0	0.501908	359	44	14	0
0	120	0	0	0	0.486229	357	43	12	0
0	120	0	0	0	0.434266	348	52	12	0
0	120	0	0	0	0.483568	294	55	10	0
0	120	0	0	0	0.426565	297	60	10	0
0	120	0	0	0	0.458856	284	60	9	0
0	120	0	0	0	0.458133	314	56	11	0
0	120	0	0	0	0.397527	316	60	13	0
0	120	0	0	0	0.451924	335	55	11	0
0	120	0	0	0	0.434701	324	51	14	0.0225255
0	120	0	0	0	0.44428	304	59	13	0
0	120	0	0	0	0.459565	355	56	15	0
0	120	0	0	0	0.394336	344	49	13	0
0	120	0	0	0	0.443403	332	53	11	0
0	120	0	0	0	0.493935	341	61	5	0
0	120	0	0	0	0.394929	339	60	14	0
0	120	0	0	0	0.349902	334	49	15	0
0	120	0	1	0	0.299732	340	60	18	0
0	120	0	1	0	0.369899	323	75	12	0
0	120	0	1	0	0.48512	337	57	15	0
0	120	0	1	0	0.377493	328	70	17	0
0	120	0	1	0	0.437396	320	49	12	0
0	120	0	1	0	0.456462	313	52	10	0
0	120	0	1	0	0.426978	333	54	17	0.0199141
0	120	0	1	0	0.392328	360	59	15	0.0153015
0	120	0	1	0	0.410229	321	66	12	0.0389804
0	120	0	1	0	0.458293	341	54	10	0.00208302
0	120	0	1	0	0.419843	333	51	13	0.0394918
0	120	0	1	0	0.377672	320	61	13	0
0	120	0	1	0	0.407054	329	56	16	0.0215317
0	120	0	1	0	0.411917	344	60	14	0
0	120	0	1	0	0.5056	377	36	14	0
0	120	0	1	0	0.391075	378	44	18	0
0	120	0	1	0	0.46802	332	51	13	0
0	120	0	1	0	0.443599	347	47	13	0.00327092
0	120	0	1	0	0.500121	350	50	7	0.0197431
0	120	0	1	0	0.495643	348	51	11	0.0133537
0	120	0	1	0	0.513212	332	50	13	0
0	120	0	1	0	0.361352	336	68	11	0.00413079
0	120	0	1	0	0.459533	350	61	11	0
0	120	0	1	0	0.369254	334	60	14	0
0	120	0	1	0	0.450623	318	61	11	0
0	120	0	1	0	0.452961	322	55	13	0
0	120	0	1	0	0.433253	313	54	13	0
0	120	0	1	0	0.534572	318	53	10	0.0472075
0	120	0	1	0	0.334952	366	66	19	0
0	120	0	1	0	0.33238	356	62	21	0
0	120	0	1	0	0.457563	317	60	17	0
0	120	0	1	0	0.397006	338	59	14	0
0	120	0	1	0	0.475007	324	57	12	0
0	120	0	1	0	0.425241	374	50	18	0
0	120	0	1	0	0.372827	338	57	24	0
0	120	0	1	0	0.26742	350	53	27	0
0	120	0	1	0	0.485308	330	49	14	0
0	120	0	1	0	0.483604	332	54	16	0.00195754
0	120	0	1	0	0.459039	338	53	13	0
0	120	0	1	0	0.5106	320	47	11	0.00989663
0	120	0	1	0	0.424652	336	61	11	0
0	120	1	0	0	0.498547	333	61	11	0.0181083
0	120	1	0	0	0.548272	351	54	19	0.0999849
0	120	1	0	0	0.435742	341	58	20	0.0930305
0	120	1	0	0	0.397594	354	58	12	0
0	120	1	0	0	0.315453	372	61	22	0.133131
0	120	1	0	0	0.540194	337	45	15	0.00361619
0	120	1	0	0	0.592062	292	41	11	0.101729
0	120	1	0	0	0.637463	359	42	9	0.0241157
0	120	1	0	0	0.578809	359	48	7	0.121645
0	120	1	0	0	0.449089	341	55	12	0
0	120	1	0	0	0.509751	349	57	10	0
0	120	1	0	0	0.671394	354	40	9	0
0	120	1	0	0	0.636976	340	38	11	0
0	120	1	0	0	0.633043	346	49	12	0
0	120	1	0	0	0.566785	351	51	13	0
0	120	1	0	0	0.569715	349	50	12	0
0	120	1	0	0	0.587823	355	44	14	0
0	120	1	0	0	0.481934	364	49	14	0
0	120	1	0	0	0.4433	358	50	12	0
0	120	1	0	0	0.612555	367	47	10	0
0	120	1	0	0	0.587104	351	49	9	0
0	120	1	0	0	0.579959	350	55	11	0
0	120	1	0	0	0.534725	361	47	15	0
0	120	1	0	0	0.489087	331	59	11	0
0	120	1	0	0	0.386727	383	67	17	0
0	120	1	0	0	0.538046	343	57	12	0
0	120	1	0	0	0.521817	341	49	17	0.050783
0	120	1	0	0	0.619598	338	53	12	0.0174516
0	120	1	0	0	0.533633	301	46	14	0
0	120	1	0	0	0.571153	306	55	12	0.120474
0	120	1	0	0	0.455745	321	50	17	0.0451238
0	120	1	0	0	0.58339	348	45	7	0
0	120	1	0	0	0.51347	338	53	8	0
0	120	1	0	0	0.507767	349	45	15	0.0413324
0	120	1	0	0	0.57856	356	45	11	0.11844
0	120	1	0	0	0.532537	342	55	8	0.0599242
0	120	1	0	0	0.626181	340	43	10	0
0	120	1	0	0	0.509491	307	57	11	0.07594
0	120	1	0	0	0.520929	349	54	12	0.00533221
0	120	1	0	0	0.49101	333	55	11	0
0	120	1	0	0	0.529776	375	64	11	0.115428
0	120	1	0	0	0.403799	347	58	17	0.00446125
0	120	1	0	0	0.581995	352	55	10	0
0	120	1	0	0	0.521303	359	54	10	0
0	120	1	0	0	0.624728	362	41	11	0
0	120	1	0	0	0.405545	358	61	13	0.00815039
0	120	1	0	0	0.460742	349	56	10	0.00968065
0	120	1	1	0	0.366203	317	70	16	0
0	120	1	1	0	0.464959	331	57	11	0
0	120	1	1	0	0.597713	348	50	16	0
0	120	1	1	0	0.452734	331	56	19	0.0343097
0	120	1	1	0	0.56013	328	53	13	0
0	120	1	1	0	0.468738	320	77	14	0
0	120	1	1	0	0.467155	340	64	15	0
0	120	1	1	0	0.432288	319	68	16	0
0	120	1	1	0	0.435703	329	54	17	0
0	120	1	1	0	0.460014	324	52	21	0
0	120	1	1	0	0.465646	330	64	11	0
0	120	1	1	0	0.361746	330	72	15	0
0	120	1	1	0	0.543825	339	60	14	0
0	120	1	1	0	0.499783	315	62	19	0
0	120	1	1	0	0.454373	345	66	13	0
0	120	1	1	0	0.464023	342	63	13	0.010809
0	120	1	1	0	0.476726	353	53	18	0.00277442
0	120	1	1	0	0.590809	346	58	11	0
0	120	1	1	0	0.488543	348	52	14	0
0	120	1	1	0	0.51949	337	54	14	0
0	120	1	1	0	0.523049	338	56	11	0
0	120	1	1	0	0.456718	324	62	14	0
0	120	1	1	0	0.391803	278	68	17	0
0	120	1	1	0	0.418138	315	65	16	0
0	120	1	1	0	0.486708	327	64	15	0
0	120	1	1	0	0.460343	318	59	23	0
0	120	1	1	0	0.437355	329	62	19	0
0	120	1	1	0	0.469454	349	54	18	0
0	120	1	1	0	0.423881	346	58	18	0
0	120	1	1	0	0.424614	346	57	24	0
0	120	1	1	0	0.442486	349	63	18	0
0	120	1	1	0	0.442761	356	52	19	0
0	120	1	1	0	0.416104	323	61	12	0
0	120	1	1	0	0.446395	343	59	14	0
0	120	1	1	0	0.470753	316	62	12	0
0	120	1	1	0	0.4542	322	70	15	0
0	120	1	1	0	0.533231	328	59	14	0
0	120	1	1	0	0.441881	349	59	18	0.00236566
0	120	1	1	0	0.366102	330	73	17	0
0	120	1	1	0	0.430785	333	58	11	0
0	120	1	1	0	0.385746	317	59	15	0
0	120	1	1	0	0.55422	334	58	16	0
0	120	1	1	0	0.441508	338	59	21	0
0	120	1	1	0	0.428799	350	68	19	0.00368981
0	120	1	1	0	0.434313	333	61	16	0
0	120	1	1	0	0.418491	330	59	14	0.00553888
0	120	1	1	0	0.563307	321	60	9	0
0	120	1	1	0	0.543491	314	56	12	0
0	120	1	1	0	0.382142	328	68	13	0
0	120	1	1	0	0.511069	313	59	18	0
0	120	1	1	0	0.475903	317	71	16	0
0	120	1	1	0	0.455815	332	58	17	0
0	120	1	1	0	0.389676	328	64	18	0
0	120	1	1	0	0.421167	341	66	17	0
0	120	1	1	0	0.457671	332	61	15	0
0	120	1	1	0	0.567255	323	53	13	0
0	120	1	1	0	0.375788	342	53	20	0
0	120	1	1	0	0.433044	330	56	15	0
0	130	0	0	0	0.416251	314	55	11	0.00334061
0	130	0	0	0	0.354298	320	60	14	0.00262576
0	130	0	0	0	0.441683	336	50	15	0.0169598
0	130	0	0	0	0.48446	349	52	11	0
0	130	0	0	0	0.367506	352	62	17	0.0319393
0	130	0	0	0	0.418033	303	57	13	0
0	130	0	0	0	0.36104	311	69	12	0
0	130	0	0	0	0.32345	309	62	11	0
0	130	0	0	0	0.409633	327	70	12	0
0	130	0	0	0	0.311674	337	53	16	0
0	130	0	0	0	0.43973	334	61	12	0
0	130	0	0	0	0.477675	335	60	10	0
0	130	0	0	0	0.39786	304	72	6	0
0	130	0	0	0	0.308852	310	61	15	0
0	130	0	0	0	0.471672	321	58	9	0.0368139
0	130	0	0	0	0.417339	313	64	10	0.0627927
0	130	0	0	0	0.428285	249	60	13	0.126784
0	130	0	0	0	0.450625	235	58	9	0.105449
0	130	0	0	0	0.256473	303	67	12	0
0	130	0	0	0	0.433344	300	65	11	0
0	130	0	0	0	0.465274	307	62	7	0
0	130	0	0	0	0.361214	349	59	14	0
0	130	0	0	0	0.332094	344	62	18	0
0	130	0	0	0	0.373572	346	60	14	0
0	130	0	0	0	0.411453	365	57	18	0.00801729
0	130	0	0	0	0.439849	370	56	18	0
0	130	0	0	0	0.50722	358	55	17	0
0	130	0	0	0	0.415773	357	55	18	0
0	130	0	0	0	0.399952	308	61	9	0.00509618
0	130	0	0	0	0.420114	344	53	14	0
0	130	0	0	0	0.365399	352	55	17	0
0	130	0	0	0	0.346013	350	53	18	0
0	130	0	0	0	0.424124	332	59	17	0.0383538
0	130	0	0	0	0.287687	343	60	21	0.0410011
0	130	0	0	0	0.381751	329	62	16	0.0139889
0	130	0	0	0	0.415374	325	55	12	0
0	130	0	0	0	0.366393	328	63	15	0.0597175
0	130	0	0	0	0.370206	313	57	14	0.0440161
0	130	0	0	0	0.390778	311	56	13	0.0600862
0	130	0	0	0	0.400709	302	58	11	0.0463882
0	130	0	0	0	0.416783	335	58	14	0
0	130	0	0	0	0.460128	307	62	13	0.0189646
0	130	0	0	0	0.465007	340	61	9	0
0	130	0	0	0	0.351328	309	72	13	0
0	130	0	0	0	0.59857	322	49	10	0.00266391
0	130	0	0	0	0.475802	376	58	12	0
0	130	0	0	0	0.475608	365	57	16	0
0	130	0	0	0	0.42101	357	58	18	0
0	130	0	0	0	0.361227	327	61	13	0
0	130	0	0	0	0.336888	310	58	7	0
0	130	0	0	0	0.372012	333	62	13	0
0	130	0	0	0	0.399448	323	54	17	0
0	130	0	0	0	0.485693	336	62	10	0.0822516
0	130	0	0	0	0.377621	327	51	13	0.0120836
0	130	0	1	0	0.422367	348	60	11	0
0	130	0	1	0	0.323339	353	66	13	0
0	130	0	1	0	0.357359	353	57	17	0
0	130	0	1	0	0.420829	346	56	17	0
0	130	0	1	0	0.36532	344	67	14	0
0	130	0	1	0	0.555766	345	49	13	0
0	130	0	1	0	0.370615	351	63	18	0
0	130	0	1	0	0.433297	355	52	13	0
0	130	0	1	0	0.423097	335	66	13	0
0	130	0	1	0	0.365688	367	70	13	0
0	130	0	1	0	0.407023	357	66	9	0
0	130	0	1	0	0.35715	352	71	12	0
0	130	0	1	0	0.345193	351	63	20	0
0	130	0	1	0	0.402782	367	59	15	0
0	130	0	1	0	0.388152	356	63	15	0
0	130	0	1	0	0.302022	340	61	17	0
0	130	0	1	0	0.463686	351	62	9	0
0	130	0	1	0	0.444898	340	56	13	0
0	130	0	1	0	0.313478	352	66	19	0
0	130	0	1	0	0.461183	364	61	14	0
0	130	0	1	0	0.277153	384	50	23	0
0	130	0	1	0	0.45988	359	65	13	0
0	130	0	1	0	0.379372	361	53	18	0
0	130	0	1	0	0.406884	331	62	12	0
0	130	0	1	0	0.389903	331	53	17	0
0	130	0	1	0	0.38302	335	59	12	0
0	130	0	1	0	0.428314	334	64	17	0
0	130	0	1	0	0.425441	362	62	14	0
0	130	0	1	0	0.392512	352	60	19	0
0	130	0	1	0	0.35435	338	58	23	0
0	130	0	1	0	0.496176	353	47	12	0
0	130	0	1	0	0.35533	351	65	18	0
0	130	0	1	0	0.521278	359	55	13	0
0	130	0	1	0	0.299226	344	68	20	0
0	130	0	1	0	0.302246	345	76	19	0
0	130	0	1	0	0.382463	356	58	17	0
0	130	0	1	0	0.427427	343	63	11	0
0	130	0	1	0	0.40997	350	61	12	0
0	130	0	1	0	0.38367	364	50	14	0
0	130	0	1	0	0.329616	343	64	17	0
0	130	0	1	0	0.372451	353	52	15	0
0	130	0	1	0	0.287344	343	63	17	0.00584832
0	130	0	1	0	0.370078	394	55	23	0
0	130	0	1	0	0.40085	397	55	17	0
0	130	0	1	0	0.354722	329	66	17	0
0	130	0	1	0	0.300496	345	71	12	0
0	130	0	1	0	0.350012	358	68	16	0
0	130	0	1	0	0.365002	372	69	13	0
0	130	1	0	0	0.518213	355	47	12	0.0440372
0	130	1	0	0	0.546956	366	45	13	0
0	130	1	0	0	0.591576	347	42	13	0
0	130	1	0	0	0.537475	370	40	14	0
0	130	1	0	0	0.542845	344	56	7	0
0	130	1	0	0	0.449374	360	66	15	0
0	130	1	0	0	0.450011	351	60	11	0.0491015
0	130	1	0	0	0.524559	355	64	9	0
0	130	1	0	0	0.455483	375	50	14	0
0	130	1	0	0	0.480054	367	50	15	0
0	130	1	0	0	0.458227	372	51	13	0.00372969
0	130	1	0	0	0.519373	359	49	9	0
0	130	1	0	0	0.494769	353	61	8	0
0	130	1	0	0	0.459503	357	52	15	0.111998
0	130	1	0	0	0.513104	362	52	13	0.00062641
0	130	1	0	0	0.594466	376	51	8	0.0172175
0	130	1	0	0	0.459532	372	48	11	0
0	130	1	0	0	0.550679	364	46	11	0.0187917
0	130	1	0	0	0.497636	370	56	8	0.0736412
0	130	1	0	0	0.498327	352	46	11	0.0707949
0	130	1	0	0	0.507698	363	45	12	0.0201211
0	130	1	0	0	0.562898	347	52	9	0.0227584
0	130	1	0	0	0.551715	353	52	6	0.00274477
0	130	1	0	0	0.534811	351	47	10	0
0	130	1	0	0	0.482652	368	54	11	0
0	130	1	0	0	0.461063	382	46	12	0
0	130	1	0	0	0.53679	375	46	7	0.00148654
0	130	1	0	0	0.61847	359	43	10	0.0629017
0	130	1	0	0	0.533644	361	49	14	0
0	130	1	0	0	0.476007	360	51	11	0
0	130	1	0	0	0.514321	374	47	15	0
0	130	1	0	0	0.439335	345	58	11	0
0	130	1	0	0	0.540649	351	46	12	0.00524428
0	130	1	0	0	0.520345	358	52	12	0
0	130	1	0	0	0.480966	367	58	13	0.0110468
0	130	1	0	0	0.530956	345	39	13	0
0	130	1	0	0	0.631811	367	39	9	0
0	130	1	0	0	0.507442	343	47	15	0
0	130	1	0	0	0.564743	337	50	9	0.0555045
0	130	1	0	0	0.422133	358	48	13	0
0	130	1	0	0	0.418581	365	57	15	0
0	130	1	0	0	0.551911	352	51	12	0
0	130	1	0	0	0.477117	356	55	7	0
0	130	1	0	0	0.437344	363	43	20	0.0253317
0	130	1	0	0	0.385433	410	53	16	0.0436569
0	130	1	0	0	0.382522	399	50	22	0
0	130	1	0	0	0.457973	396	49	15	0.0358175
0	130	1	0	0	0.499628	366	47	12	0.0708105
0	130	1	0	0	0.392577	372	54	13	0
0	130	1	0	0	0.409027	410	45	23	0
0	130	1	0	0	0.40542	367	50	15	0.0244112
0	130	1	0	0	0.518567	344	51	10	0
0	130	1	0	0	0.522494	345	55	11	0.0544334
0	130	1	0	0	0.48708	366	52	13	0.00311592
0	130	1	0	0	0.521492	361	54	10	0
0	130	1	0	0	0.483249	360	46	14	0
0	130	1	0	0	0.409973	362	51	15	0
0	130	1	1	0	0.501713	290	63	13	0
0	130	1	1	0	0.503323	299	67	15	0
0	130	1	1	0	0.570363	307	56	11	0
0	130	1	1	0	0.59542	293	54	13	0
0	130	1	1	0	0.648047	301	55	8	0
0	130	1	1	0	0.436295	295	66	14	0.0401596
0	130	1	1	0	0.50115	293	59	12	0.00167374
0	130	1	1	0	0.497325	290	55	18	0
0	130	1	1	0	0.48414	316	78	13	0
0	130	1	1	0	0.513455	307	69	15	0
0	130	1	1	0	0.444873	318	75	14	0
0	130	1	1	0	0.420127	309	73	17	0
0	130	1	1	0	0.553695	312	55	14	0.0224462
0	130	1	1	0	0.458159	295	73	9	0.0144611
0	130	1	1	0	0.557413	316	61	6	0
0	130	1	1	0	0.35634	279	69	15	0
0	130	1	1	0	0.335646	344	55	23	0
0	130	1	1	0	0.467849	319	73	12	0.10375
0	130	1	1	0	0.505815	280	70	11	0
0	130	1	1	0	0.43403	325	65	13	0
0	130	1	1	0	0.439879	345	59	20	0
0	130	1	1	0	0.415926	357	67	16	0
0	130	1	1	0	0.279637	322	68	23	0
0	130	1	1	0	0.25257	313	73	18	0.0700796
0	130	1	1	0	0.431635	290	70	13	0
0	130	1	1	0	0.485228	311	65	16	0
0	130	1	1	0	0.399934	297	75	14	0
0	130	1	1	0	0.465524	289	66	14	0.0384847
0	130	1	1	0	0.572017	308	58	13	0
0	130	1	1	0	0.458146	313	66	12	0.0503296
0	130	1	1	0	0.447041	325	60	17	0.0289033
0	130	1	1	0	0.504595	305	53	11	0
0	130	1	1	0	0.480057	309	54	16	0
0	130	1	1	0	0.527201	278	54	7	0
0	130	1	1	0	0.35505	350	58	22	0
0	130	1	1	0	0.490404	335	64	18	0
0	130	1	1	0	0.367883	300	66	23	0
0	130	1	1	0	0.447053	323	62	13	0
0	130	1	1	0	0.50142	306	61	11	0
0	130	1	1	0	0.35105	292	66	14	0
0	130	1	1	0	0.462655	320	61	20	0
0	140	0	0	0	0.409424	302	65	11	0
0	140	0	0	0	0.425902	287	64	9	0
0	140	0	0	0	0.363368	298	68	15	0
0	140	0	0	0	0.316312	293	66	13	0
0	140	0	0	0	0.383948	300	65	15	0
0	140	0	0	0	0.382345	289	69	17	0
0	140	0	0	0	0.365853	334	66	14	0
0	140	0	0	0	0.381845	306	69	15	0.012397
0	140	0	0	0	0.402211	300	61	15	0
0	140	0	0	0	0.339053	347	57	14	0
0	140	0	0	0	0.330878	304	69	18	0.0165847
0	140	0	0	0	0.278977	283	77	13	0
0	140	0	0	0	0.290721	320	64	18	0
0	140	0	0	0	0.342347	333	69	11	0
0	140	0	0	0	0.356093	321	64	14	0
0	140	0	0	0	0.220982	321	62	21	0.279626
0	140	0	0	0	0.265252	321	54	24	0.0935249
0	140	0	0	0	0.426295	287	63	16	0
0	140	0	0	0	0.472437	285	62	10	0
0	140	0	0	0	0.327443	296	63	20	0
0	140	0	0	0	0.335809	306	65	15	0
0	140	0	0	0	0.339435	299	74	16	0
0	140	0	0	0	0.322589	290	80	22	0.00395342
0	140	0	0	0	0.203117	283	91	15	0
0	140	0	0	0	0.298599	272	65	16	0.180039
0	140	0	0	0	0.418704	292	69	8	0
0	140	0	0	0	0.369238	295	73	8	0
0	140	0	0	0	0.318225	277	77	11	0
0	140	0	0	0	0.316824	300	65	19	0
0	140	0	0	0	0.387348	297	69	12	0
0	140	0	0	0	0.352686	312	70	15	0
0	140	0	0	0	0.359179	316	64	17	0
0	140	0	0	0	0.354398	320	52	16	0.0689083
0	140	0	0	0	0.342997	325	64	15	0.034329
0	140	0	0	0	0.367618	304	59	13	0
0	140	0	0	0	0.311696	301	70	18	0
0	140	0	0	0	0.322972	308	67	17	0
0	140	0	0	0	0.340335	281	74	13	0
0	140	0	0	0	0.292904	304	69	18	0.128124
0	140	0	0	0	0.33705	317	69	16	0.0143245
0	140	0	0	0	0.308622	307	67	13	0
0	140	0	0	0	0.378652	312	62	14	0.0479877
0	140	0	0	0	0.296045	311	58	18	0.047609
0	140	0	0	0	0.272544	324	64	19	0.0165856
0	140	0	0	0	0.219713	318	64	27	0.194531
0	140	0	0	0	0.390215	300	68	18	0
0	140	0	0	0	0.343106	315	70	16	0
0	140	0	0	0	0.31041	315	62	11	0.085999
0	140	0	0	0	0.385725	300	58	15	0
0	140	0	0	0	0.397962	301	59	15	0
0	140	0	0	0	0.390884	299	69	11	0.0227943
0	140	0	0	0	0.329628	279	80	18	0.017348
